Row ID,주문번호,주문일자,배송일자,배송종류,고객번호, 고객이름,고객종류,국가,지역,시/도,시/군/구,제품번호,제뭎명,분류1,분류2,매출,개수,할인율,수익,반품유무,수익율
1640,CA-2020-157266,2020-05-26,2020-06-01,일반배송,TB-21280,허도희,개인고객,대한민국,호남,광주광역시,광산구,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,사무용품,바인더,11678.86,2,0.0,5372.2756,,46.0
1641,CA-2020-157266,2020-05-26,2020-06-01,일반배송,TB-21280,허도희,개인고객,대한민국,호남,광주광역시,광산구,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",사무용품,종이류,15386.05,2,0.0,7077.583,,46.0
1642,CA-2020-157266,2020-05-26,2020-06-01,일반배송,TB-21280,허도희,개인고객,대한민국,호남,광주광역시,광산구,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,가구,가구소품,50119.755,3,0.0,21050.2971,,42.00000000000001
1643,US-2018-134712,2018-11-29,2018-12-04,일반배송,BS-11380,김자현,기업고객,대한민국,충청,대전광역시,중구,OFF-FA-10003112,Staples,사무용품,집게류,15293.976,2,0.2,4779.3675,,31.25
1644,CA-2019-111829,2019-03-19,2019-03-20,특급배송,FH-14365,백유린,기업고객,대한민국,충청,충청북도,음성군,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,사무용품,수납제품,1511515.86,3,0.0,423224.4408,,27.999999999999996
1645,CA-2019-111829,2019-03-19,2019-03-20,특급배송,FH-14365,백유린,기업고객,대한민국,충청,충청북도,음성군,TEC-CO-10001766,Canon PC940 Copier,전자제품,복사기,3816140.195,7,0.0,1793585.89165,,47.0
1646,CA-2019-111829,2019-03-19,2019-03-20,특급배송,FH-14365,백유린,기업고객,대한민국,충청,충청북도,음성군,OFF-PA-10004359,Multicolor Computer Printout Paper,사무용품,종이류,254051.55,2,0.0,121944.744,,48.00000000000001
1647,CA-2019-105221,2019-11-01,2019-11-03,특급배송,VM-21685,현하리,홈오피스,대한민국,수도권,서울특별시,노원구,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,전자제품,컴퓨터소품,42838.64,2,0.2,-3748.381,,-8.75
1648,CA-2019-105221,2019-11-01,2019-11-03,특급배송,VM-21685,현하리,홈오피스,대한민국,수도권,서울특별시,노원구,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",사무용품,집게류,3838.032,2,0.2,-863.5572,,-22.499999999999996
1649,CA-2019-120341,2019-09-26,2019-09-29,빠른배송,SF-20200,차유성,개인고객,대한민국,수도권,경기도,양평군,OFF-BI-10004224,Catalog Binders with Expanding Posts,사무용품,바인더,146717.496,6,0.7,-122264.58,,-83.33333333333333
1650,CA-2019-120341,2019-09-26,2019-09-29,빠른배송,SF-20200,차유성,개인고객,대한민국,수도권,경기도,양평군,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,전자제품,전화기,55600.581,1,0.4,-11120.1162,,-20.0
1651,CA-2018-135699,2018-08-29,2018-08-29,당일배송,HH-15010,성윤성,기업고객,대한민국,수도권,서울특별시,강남구,OFF-PA-10004475,Xerox 1940,사무용품,종이류,133168.08,2,0.0,65252.3592,Yes,49.00000000000001
1652,CA-2018-135699,2018-08-29,2018-08-29,당일배송,HH-15010,성윤성,기업고객,대한민국,수도권,서울특별시,강남구,OFF-PA-10003001,Xerox 1986,사무용품,종이류,16185.64,2,0.0,7769.1072,Yes,48.00000000000001
1653,US-2021-132444,2021-11-18,2021-11-21,특급배송,CD-12280,노태연,개인고객,대한민국,호남,전라남도,순천시,OFF-ST-10003442,Eldon Portable Mobile Manager,사무용품,수납제품,205567.32,6,0.0,55503.1764,,26.999999999999996
1654,US-2021-132444,2021-11-18,2021-11-21,특급배송,CD-12280,노태연,개인고객,대한민국,호남,전라남도,순천시,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,전자제품,컴퓨터소품,160547.98,4,0.0,65824.6718,,41.0
1655,US-2021-132444,2021-11-18,2021-11-21,특급배송,CD-12280,노태연,개인고객,대한민국,호남,전라남도,순천시,OFF-FA-10000611,Binder Clips by OIC,사무용품,집게류,3586.04,2,0.0,1721.2992,,48.0
1656,US-2021-132444,2021-11-18,2021-11-21,특급배송,CD-12280,노태연,개인고객,대한민국,호남,전라남도,순천시,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",사무용품,바인더,10234.752,2,0.2,3582.1632,,35.0
1657,US-2021-132444,2021-11-18,2021-11-21,특급배송,CD-12280,노태연,개인고객,대한민국,호남,전라남도,순천시,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,사무용품,수납제품,116231.31,3,0.0,11623.131,,10.0
1658,CA-2018-127159,2018-05-12,2018-05-15,특급배송,HL-15040,성재민,개인고객,대한민국,충청,충청북도,충주시,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",가구,가구소품,42148.085,7,0.0,13065.90635,,31.0
1659,CA-2021-161809,2021-01-20,2021-01-26,일반배송,TH-21100,한성주,개인고객,대한민국,호남,광주광역시,남구,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,전자제품,전화기,194780.124,3,0.2,12173.75775,,6.25
1660,CA-2021-127285,2021-10-30,2021-11-06,일반배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",사무용품,바인더,107523.048,3,0.2,33600.9525,,31.25
1661,CA-2021-127285,2021-10-30,2021-11-06,일반배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,OFF-BI-10002072,Cardinal Slant-D Ring Binders,사무용품,바인더,16844.696,2,0.2,6316.761,,37.5
1662,CA-2021-144526,2021-04-30,2021-05-06,일반배송,QJ-19255,조동관,기업고객,대한민국,수도권,경기도,용인시,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,전자제품,전화기,820888.17,5,0.4,-191540.573,,-23.333333333333332
1663,CA-2021-144526,2021-04-30,2021-05-06,일반배송,QJ-19255,조동관,기업고객,대한민국,수도권,경기도,용인시,OFF-BI-10002353,GBC VeloBind Cover Sets,사무용품,바인더,16835.004,3,0.7,-11223.336,,-66.66666666666666
1664,CA-2020-128531,2020-11-24,2020-11-26,빠른배송,NS-18505,장민준,개인고객,대한민국,호남,광주광역시,동구,OFF-ST-10001325,Sterilite Officeware Hinged File Box,사무용품,수납제품,50786.08,5,0.2,4443.782,,8.75
1665,CA-2020-128531,2020-11-24,2020-11-26,빠른배송,NS-18505,장민준,개인고객,대한민국,호남,광주광역시,동구,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,전자제품,컴퓨터소품,360513.324,3,0.2,-9012.83310000004,,-2.500000000000011
1666,CA-2020-128531,2020-11-24,2020-11-26,빠른배송,NS-18505,장민준,개인고객,대한민국,호남,광주광역시,동구,OFF-FA-10002676,Colored Push Pins,사무용품,집게류,5262.756,3,0.2,1052.5512,,20.0
1667,CA-2020-128531,2020-11-24,2020-11-26,빠른배송,NS-18505,장민준,개인고객,대한민국,호남,광주광역시,동구,TEC-AC-10003023,Logitech G105 Gaming Keyboard,전자제품,컴퓨터소품,115082.808,2,0.2,-2877.0702,,-2.5
1668,CA-2020-128531,2020-11-24,2020-11-26,빠른배송,NS-18505,장민준,개인고객,대한민국,호남,광주광역시,동구,OFF-PA-10000167,Xerox 1925,사무용품,종이류,90077.448,3,0.2,28149.2025,,31.25
1669,CA-2020-128531,2020-11-24,2020-11-26,빠른배송,NS-18505,장민준,개인고객,대한민국,호남,광주광역시,동구,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",사무용품,필기구,17009.46,3,0.2,1913.56425,,11.25
1670,US-2019-157154,2019-01-10,2019-01-15,일반배송,MM-17920,이우준,개인고객,대한민국,충청,충청남도,계룡시,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,가구,책상,1233432.996,4,0.4,-452258.7652,,-36.66666666666667
1671,CA-2021-159457,2021-10-19,2021-10-26,일반배송,RD-19480,조태영,개인고객,대한민국,강원,강원도,동해시,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,전자제품,전화기,20207.82,3,0.2,6314.94375,,31.25
1672,CA-2020-107615,2020-03-22,2020-03-25,특급배송,RB-19645,주유화,기업고객,대한민국,호남,광주광역시,남구,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,전자제품,컴퓨터소품,70969.67,2,0.0,23419.9911,,33.0
1673,CA-2021-111647,2021-07-03,2021-07-07,일반배송,RD-19585,주소연,개인고객,대한민국,수도권,서울특별시,구로구,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,전자제품,전화기,203493.232,4,0.2,76309.962,,37.5
1674,CA-2019-150560,2019-12-11,2019-12-12,특급배송,SW-20455,최승일,개인고객,대한민국,수도권,경기도,양평군,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",사무용품,라벨류,238205.13,2,0.0,116720.5137,,49.0
1675,CA-2019-143077,2019-09-17,2019-09-21,일반배송,SF-20965,한기쁨,기업고객,대한민국,수도권,경기도,고양시,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,가구,가구소품,26575.464,2,0.6,-12623.3454,,-47.5
1676,CA-2019-143077,2019-09-17,2019-09-21,일반배송,SF-20965,한기쁨,기업고객,대한민국,수도권,경기도,고양시,OFF-BI-10000088,GBC Imprintable Covers,사무용품,바인더,7981.362,3,0.8,-12371.1111,,-155.0
1677,CA-2020-122728,2020-05-18,2020-05-24,일반배송,EB-13930,반윤형,개인고객,대한민국,수도권,서울특별시,종로구,OFF-ST-10000604,Home/Office Personal File Carts,사무용품,수납제품,126335.22,3,0.0,31583.805,,25.0
1678,CA-2020-122728,2020-05-18,2020-05-24,일반배송,EB-13930,반윤형,개인고객,대한민국,수도권,서울특별시,종로구,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),사무용품,종이류,21734.31,3,0.0,10649.8119,,49.0
1679,CA-2018-122882,2018-09-07,2018-09-13,일반배송,SB-20290,차태민,기업고객,대한민국,수도권,서울특별시,구로구,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",사무용품,수납제품,78485.816,1,0.2,-17659.3086,,-22.499999999999996
1680,CA-2018-122882,2018-09-07,2018-09-13,일반배송,SB-20290,차태민,기업고객,대한민국,수도권,서울특별시,구로구,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,전자제품,전화기,39230.793,3,0.4,5230.7724,,13.333333333333334
1681,CA-2018-122882,2018-09-07,2018-09-13,일반배송,SB-20290,차태민,기업고객,대한민국,수도권,서울특별시,구로구,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,가구,가구소품,51328.832,2,0.2,10265.7664,,20.0
1682,CA-2018-122882,2018-09-07,2018-09-13,일반배송,SB-20290,차태민,기업고객,대한민국,수도권,서울특별시,구로구,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,전자제품,사무기기,484042.71,4,0.7,-677659.794,,-140.0
1683,US-2020-101497,2020-09-29,2020-10-01,빠른배송,PS-18760,전연이,개인고객,대한민국,영남,경상북도,예천군,OFF-PA-10000176,Xerox 1887,사무용품,종이류,22982.155,1,0.0,11031.4344,,48.00000000000001
1684,CA-2020-147585,2020-11-07,2020-11-12,일반배송,CB-12535,류미애,기업고객,대한민국,수도권,경기도,시흥시,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",가구,가구소품,17954.43,3,0.0,7540.8606,,42.0
1685,CA-2021-149489,2021-04-24,2021-04-27,특급배송,DK-12835,류혜림,기업고객,대한민국,수도권,경기도,김포시,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",사무용품,집기비품,120277.72,2,0.2,15034.715,,12.5
1686,CA-2021-149489,2021-04-24,2021-04-27,특급배송,DK-12835,류혜림,기업고객,대한민국,수도권,경기도,김포시,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,사무용품,바인더,1439.262,2,0.7,-1199.385,,-83.33333333333334
1687,CA-2021-149489,2021-04-24,2021-04-27,특급배송,DK-12835,류혜림,기업고객,대한민국,수도권,경기도,김포시,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,사무용품,바인더,9108.057,2,0.7,-6982.8437,,-76.66666666666666
1688,CA-2021-143798,2021-12-10,2021-12-12,특급배송,AW-10840,권시진,개인고객,대한민국,수도권,인천광역시,계양구,OFF-PA-10000788,Xerox 210,사무용품,종이류,12560.832,2,0.2,4396.2912,,35.0
1689,CA-2021-143798,2021-12-10,2021-12-12,특급배송,AW-10840,권시진,개인고객,대한민국,수도권,인천광역시,계양구,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,가구,가구소품,376631.12,2,0.2,28247.334,,7.5
1690,CA-2018-142839,2018-08-16,2018-08-20,일반배송,TS-21610,현유희,개인고객,대한민국,영남,경상남도,의령군,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,가구,책상,1033520.958,6,0.4,-275605.5888,,-26.66666666666667
1691,CA-2021-129833,2021-12-09,2021-12-15,일반배송,HF-14995,성유람,개인고객,대한민국,수도권,경기도,고양시,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",사무용품,종이류,40524.675,5,0.0,18641.3505,,46.0
1692,CA-2021-129833,2021-12-09,2021-12-15,일반배송,HF-14995,성유람,개인고객,대한민국,수도권,경기도,고양시,OFF-BI-10004182,Economy Binders,사무용품,바인더,12599.6,5,0.0,6173.804,,49.0
1693,US-2020-154361,2020-03-14,2020-03-19,일반배송,HZ-14950,성서윤,개인고객,대한민국,영남,울산광역시,울주군,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,가구,가구소품,26507.62,5,0.2,7620.94075,,28.749999999999996
1694,US-2020-158708,2020-06-26,2020-06-29,빠른배송,AB-10255,강희수,홈오피스,대한민국,제주,제주특별자치도,제주시,TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,전자제품,컴퓨터소품,16495.784,2,0.2,4330.1433,,26.25
1695,CA-2019-156335,2019-09-25,2019-09-28,빠른배송,PO-19195,정하은,홈오피스,대한민국,충청,충청남도,보령시,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,전자제품,컴퓨터소품,77487.54,4,0.0,24021.1374,,31.0
1696,CA-2019-156335,2019-09-25,2019-09-28,빠른배송,PO-19195,정하은,홈오피스,대한민국,충청,충청남도,보령시,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,사무용품,바인더,17518.29,3,0.0,8583.9621,,49.0
1697,CA-2019-156335,2019-09-25,2019-09-28,빠른배송,PO-19195,정하은,홈오피스,대한민국,충청,충청남도,보령시,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,전자제품,전화기,127183.27,2,0.0,63591.635,,50.0
1698,CA-2019-148376,2019-12-27,2019-12-31,일반배송,AG-10900,권윤찬,개인고객,대한민국,호남,전라남도,화순군,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,사무용품,집기비품,129582.04,2,0.0,37578.7916,,28.999999999999996
1699,CA-2019-148376,2019-12-27,2019-12-31,일반배송,AG-10900,권윤찬,개인고객,대한민국,호남,전라남도,화순군,OFF-LA-10002381,Avery 497,사무용품,라벨류,26119.94,7,0.0,12537.5712,,48.00000000000001
1700,CA-2018-135657,2018-06-03,2018-06-07,빠른배송,SC-20725,최중민,개인고객,대한민국,영남,경상남도,함안군,FUR-TA-10004086,KI Adjustable-Height Table,가구,책상,624988.62,6,0.0,137497.4964,Yes,22.0
1701,CA-2019-114069,2019-07-13,2019-07-15,빠른배송,ND-18370,임종인,개인고객,대한민국,수도권,경기도,성남시,OFF-BI-10000320,GBC Plastic Binding Combs,사무용품,바인더,14305.392,2,0.2,5185.7046,,36.25
1702,CA-2019-114069,2019-07-13,2019-07-15,빠른배송,ND-18370,임종인,개인고객,대한민국,수도권,경기도,성남시,FUR-CH-10000595,Safco Contoured Stacking Chairs,가구,의자,2339454.96,9,0.1,389909.16,,16.666666666666664
1703,CA-2019-114069,2019-07-13,2019-07-15,빠른배송,ND-18370,임종인,개인고객,대한민국,수도권,경기도,성남시,OFF-PA-10000349,Easy-staple paper,사무용품,종이류,12066.54,2,0.0,5671.2738,,47.0
1704,CA-2018-139857,2018-02-02,2018-02-06,일반배송,CD-12790,류하람,홈오피스,대한민국,호남,광주광역시,북구,OFF-FA-10001843,Staples,사무용품,집게류,14962.025,5,0.0,7032.15175,,47.0
1705,CA-2020-106306,2020-03-08,2020-03-08,당일배송,PG-18820,전정수,개인고객,대한민국,수도권,서울특별시,동작구,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",사무용품,바인더,11753.973,3,0.7,-8619.5802,,-73.33333333333334
1706,CA-2019-100545,2019-11-22,2019-11-26,일반배송,IM-15070,성주혁,개인고객,대한민국,충청,충청북도,음성군,OFF-BI-10003638,GBC Durable Plastic Covers,사무용품,바인더,14065.515,2,0.7,-11252.412,,-80.0
1707,CA-2021-123491,2021-10-30,2021-11-05,일반배송,JK-15205,손미혜,개인고객,대한민국,수도권,서울특별시,영등포구,OFF-LA-10003077,Avery 500,사무용품,라벨류,53136.39,6,0.0,24974.1033,Yes,47.0
1708,CA-2021-123491,2021-10-30,2021-11-05,일반배송,JK-15205,손미혜,개인고객,대한민국,수도권,서울특별시,영등포구,TEC-PH-10003505,Geemarc AmpliPOWER60,전자제품,전화기,179883.52,2,0.2,20236.896,Yes,11.250000000000002
1709,CA-2021-123491,2021-10-30,2021-11-05,일반배송,JK-15205,손미혜,개인고객,대한민국,수도권,서울특별시,영등포구,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",사무용품,종이류,8989.33,2,0.0,4494.665,Yes,50.0
1710,CA-2021-123491,2021-10-30,2021-11-05,일반배송,JK-15205,손미혜,개인고객,대한민국,수도권,서울특별시,영등포구,FUR-CH-10003061,"Global Leather Task Chair, Black",가구,의자,87218.308,1,0.2,-1090.22885000002,Yes,-1.2500000000000229
1711,CA-2021-123491,2021-10-30,2021-11-05,일반배송,JK-15205,손미혜,개인고객,대한민국,수도권,서울특별시,영등포구,OFF-AR-10003514,4009 Highlighters by Sanford,사무용품,필기구,24108.85,5,0.0,7955.9205,Yes,33.0
1712,CA-2021-123491,2021-10-30,2021-11-05,일반배송,JK-15205,손미혜,개인고객,대한민국,수도권,서울특별시,영등포구,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",사무용품,집기비품,2062118.38,14,0.0,618635.514,Yes,30.0
1713,CA-2019-145401,2019-01-30,2019-02-04,일반배송,JP-15520,송가람,개인고객,대한민국,영남,부산광역시,중구,OFF-PA-10004405,Rediform Voice Mail Log Books,사무용품,종이류,17329.296,6,0.2,6065.2536,,35.0
1714,US-2021-124968,2021-09-08,2021-09-13,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,가구,책상,927554.6875,7,0.5,-686390.46875,,-74.0
